0 -17.4814
0.00134 -17.4814
0.00268 -17.4811
0.00402 -17.4806
0.00536 -17.4797
0.0067 -17.4786
0.00804 -17.4772
0.00938 -17.4755
0.01072 -17.4735
0.01206 -17.4713
0.0134 -17.4687
0.01474 -17.4659
0.01608 -17.4628
0.01742 -17.4594
0.01876 -17.4557
0.0201 -17.4518
0.02144 -17.4475
0.02278 -17.443
0.02412 -17.4381
0.02546 -17.433
0.0268 -17.4276
0.02814 -17.4219
0.02948 -17.4159
0.03082 -17.4096
0.03216 -17.4031
0.0335 -17.3962
0.03484 -17.389
0.03618 -17.3816
0.03752 -17.3738
0.03886 -17.3658
0.0402 -17.3574
0.04154 -17.3488
0.04288 -17.3398
0.04422 -17.3305
0.04556 -17.321
0.0469 -17.3111
0.04824 -17.3009
0.04958 -17.2904
0.05092 -17.2796
0.05226 -17.2685
0.0536 -17.257
0.05494 -17.2453
0.05628 -17.2332
0.05762 -17.2208
0.05896 -17.2081
0.0603 -17.1951
0.06164 -17.1817
0.06298 -17.168
0.06432 -17.154
0.06566 -17.1396
0.067 -17.1249
0.06834 -17.1099
0.06968 -17.0945
0.07102 -17.0788
0.07236 -17.0628
0.0737 -17.0464
0.07504 -17.0297
0.07638 -17.0126
0.07772 -16.9951
0.07906 -16.9773
0.0804 -16.9592
0.08174 -16.9407
0.08308 -16.9218
0.08442 -16.9026
0.08576 -16.883
0.0871 -16.863
0.08844 -16.8427
0.08978 -16.8219
0.09112 -16.8008
0.09246 -16.7794
0.0938 -16.7575
0.09514 -16.7353
0.09648 -16.7127
0.09782 -16.6896
0.09916 -16.6662
0.1005 -16.6424
0.10184 -16.6182
0.10318 -16.5936
0.10452 -16.5686
0.10586 -16.5432
0.1072 -16.5174
0.10854 -16.4911
0.10988 -16.4645
0.11122 -16.4374
0.11256 -16.4099
0.1139 -16.382
0.11524 -16.3536
0.11658 -16.3249
0.11792 -16.2957
0.11926 -16.266
0.1206 -16.2359
0.12194 -16.2054
0.12328 -16.1744
0.12462 -16.143
0.12596 -16.1111
0.1273 -16.0788
0.12864 -16.046
0.12998 -16.0127
0.13132 -15.979
0.13266 -15.9448
0.134 -15.9102
0.13534 -15.875
0.13668 -15.8394
0.13802 -15.8033
0.13936 -15.7668
0.1407 -15.7297
0.14204 -15.6922
0.14338 -15.6541
0.14472 -15.6156
0.14606 -15.5766
0.1474 -15.5371
0.14874 -15.497
0.15008 -15.4565
0.15142 -15.4154
0.15276 -15.3739
0.1541 -15.3318
0.15544 -15.2892
0.15678 -15.2461
0.15812 -15.2024
0.15946 -15.1582
0.1608 -15.1135
0.16214 -15.0683
0.16348 -15.0225
0.16482 -14.9762
0.16616 -14.9293
0.1675 -14.8819
0.16884 -14.834
0.17018 -14.7855
0.17152 -14.7364
0.17286 -14.6868
0.1742 -14.6366
0.17554 -14.5859
0.17688 -14.5346
0.17822 -14.4827
0.17956 -14.4303
0.1809 -14.3773
0.18224 -14.3237
0.18358 -14.2696
0.18492 -14.2149
0.18626 -14.1596
0.1876 -14.1037
0.18894 -14.0472
0.19028 -13.9901
0.19162 -13.9325
0.19296 -13.8743
0.1943 -13.8154
0.19564 -13.756
0.19698 -13.696
0.19832 -13.6354
0.19966 -13.5742
0.201 -13.5123
0.20234 -13.4499
0.20368 -13.3869
0.20502 -13.3233
0.20636 -13.259
0.2077 -13.1942
0.20904 -13.1287
0.21038 -13.0626
0.21172 -12.996
0.21306 -12.9287
0.2144 -12.8608
0.21574 -12.7922
0.21708 -12.7231
0.21842 -12.6533
0.21976 -12.5829
0.2211 -12.512
0.22244 -12.4403
0.22378 -12.3681
0.22512 -12.2953
0.22646 -12.2218
0.2278 -12.1477
0.22914 -12.073
0.23048 -11.9976
0.23182 -11.9217
0.23316 -11.8451
0.2345 -11.7679
0.23584 -11.6901
0.23718 -11.6116
0.23852 -11.5326
0.23986 -11.4529
0.2412 -11.3726
0.24254 -11.2917
0.24388 -11.2102
0.24522 -11.128
0.24656 -11.0453
0.2479 -10.9619
0.24924 -10.8779
0.25058 -10.7933
0.25192 -10.7081
0.25326 -10.6223
0.2546 -10.5359
0.25594 -10.4489
0.25728 -10.3613
0.25862 -10.273
0.25996 -10.1842
0.2613 -10.0948
0.26264 -10.0048
0.26398 -9.91417
0.26532 -9.82297
0.26666 -9.73118
0.268 -9.63881
0.26934 -9.54586
0.27068 -9.45233
0.27202 -9.35822
0.27336 -9.26354
0.2747 -9.16829
0.27604 -9.07247
0.27738 -8.97609
0.27872 -8.87915
0.28006 -8.78165
0.2814 -8.68361
0.28274 -8.58501
0.28408 -8.48587
0.28542 -8.38618
0.28676 -8.28596
0.2881 -8.18521
0.28944 -8.08393
0.29078 -7.98212
0.29212 -7.8798
0.29346 -7.77696
0.2948 -7.67361
0.29614 -7.56976
0.29748 -7.46541
0.29882 -7.36056
0.30016 -7.25522
0.3015 -7.1494
0.30284 -7.04309
0.30418 -6.93632
0.30552 -6.82907
0.30686 -6.72137
0.3082 -6.6132
0.30954 -6.50459
0.31088 -6.39553
0.31222 -6.28603
0.31356 -6.1761
0.3149 -6.06574
0.31624 -5.95497
0.31758 -5.84378
0.31892 -5.73218
0.32026 -5.62018
0.3216 -5.50778
0.32294 -5.395
0.32428 -5.28184
0.32562 -5.16831
0.32696 -5.05441
0.3283 -4.94015
0.32964 -4.82553
0.33098 -4.71058
0.33232 -4.59528
0.33366 -4.47966
0.335 -4.36371
0.33634 -4.24745
0.33768 -4.13088
0.33902 -4.01401
0.34036 -3.89685
0.3417 -3.7794
0.34304 -3.66168
0.34438 -3.5437
0.34572 -3.42545
0.34706 -3.30695
0.3484 -3.1882
0.34974 -3.06923
0.35108 -2.95002
0.35242 -2.83059
0.35376 -2.71096
0.3551 -2.59112
0.35644 -2.47109
0.35778 -2.35088
0.35912 -2.23048
0.36046 -2.10993
0.3618 -1.98921
0.36314 -1.86834
0.36448 -1.74733
0.36582 -1.62619
0.36716 -1.50492
0.3685 -1.38354
0.36984 -1.26205
0.37118 -1.14046
0.37252 -1.01879
0.37386 -0.897036
0.3752 -0.775212
0.37654 -0.653326
0.37788 -0.531388
0.37922 -0.409406
0.38056 -0.28739
0.3819 -0.165348
0.38324 -0.0432892
0.38458 0.0787769
0.38592 0.200841
0.38726 0.322895
0.3886 0.44493
0.38994 0.566935
0.39128 0.688903
0.39262 0.810825
0.39396 0.93269
0.3953 1.05449
0.39664 1.17622
0.39798 1.29786
0.39932 1.41942
0.40066 1.54087
0.402 1.66221
0.40334 1.78344
0.40468 1.90454
0.40602 2.0255
0.40736 2.14632
0.4087 2.26698
0.41004 2.38748
0.41138 2.50782
0.41272 2.62797
0.41406 2.74793
0.4154 2.8677
0.41674 2.98726
0.41808 3.10661
0.41942 3.22574
0.42076 3.34464
0.4221 3.4633
0.42344 3.58171
0.42478 3.69986
0.42612 3.81776
0.42746 3.93538
0.4288 4.05273
0.43014 4.16978
0.43148 4.28654
0.43282 4.403
0.43416 4.51915
0.4355 4.63498
0.43684 4.75049
0.43818 4.86566
0.43952 4.98049
0.44086 5.09498
0.4422 5.20911
0.44354 5.32287
0.44488 5.43627
0.44622 5.54929
0.44756 5.66193
0.4489 5.77417
0.45024 5.88602
0.45158 5.99747
0.45292 6.1085
0.45426 6.21912
0.4556 6.32931
0.45694 6.43908
0.45828 6.54841
0.45962 6.65729
0.46096 6.76573
0.4623 6.87372
0.46364 6.98124
0.46498 7.0883
0.46632 7.19489
0.46766 7.301
0.469 7.40663
0.47034 7.51177
0.47168 7.61642
0.47302 7.72057
0.47436 7.82422
0.4757 7.92736
0.47704 8.02998
0.47838 8.13209
0.47972 8.23368
0.48106 8.33474
0.4824 8.43526
0.48374 8.53526
0.48508 8.63471
0.48642 8.73362
0.48776 8.83198
0.4891 8.92979
0.49044 9.02704
0.49178 9.12374
0.49312 9.21987
0.49446 9.31544
0.4958 9.41044
0.49714 9.50486
0.49848 9.59871
0.49982 9.69198
0.50116 9.78466
0.5025 9.87677
0.50384 9.96828
0.50518 10.0592
0.50652 10.1495
0.50786 10.2393
0.5092 10.3284
0.51054 10.417
0.51188 10.5049
0.51322 10.5922
0.51456 10.679
0.5159 10.7651
0.51724 10.8506
0.51858 10.9355
0.51992 11.0198
0.52126 11.1035
0.5226 11.1865
0.52394 11.269
0.52528 11.3508
0.52662 11.432
0.52796 11.5126
0.5293 11.5926
0.53064 11.672
0.53198 11.7507
0.53332 11.8288
0.53466 11.9063
0.536 11.9832
0.53734 12.0594
0.53868 12.135
0.54002 12.21
0.54136 12.2844
0.5427 12.3582
0.54404 12.4313
0.54538 12.5038
0.54672 12.5757
0.54806 12.647
0.5494 12.7176
0.55074 12.7876
0.55208 12.8571
0.55342 12.9258
0.55476 12.994
0.5561 13.0616
0.55744 13.1285
0.55878 13.1948
0.56012 13.2605
0.56146 13.3256
0.5628 13.3901
0.56414 13.454
0.56548 13.5173
0.56682 13.5799
0.56816 13.642
0.5695 13.7034
0.57084 13.7643
0.57218 13.8245
0.57352 13.8842
0.57486 13.9432
0.5762 14.0017
0.57754 14.0596
0.57888 14.1168
0.58022 14.1735
0.58156 14.2296
0.5829 14.2851
0.58424 14.3401
0.58558 14.3944
0.58692 14.4482
0.58826 14.5014
0.5896 14.554
0.59094 14.6061
0.59228 14.6575
0.59362 14.7085
0.59496 14.7588
0.5963 14.8086
0.59764 14.8578
0.59898 14.9065
0.60032 14.9547
0.60166 15.0022
0.603 15.0493
0.60434 15.0957
0.60568 15.1417
0.60702 15.1871
0.60836 15.232
0.6097 15.2763
0.61104 15.3201
0.61238 15.3634
0.61372 15.4061
0.61506 15.4484
0.6164 15.4901
0.61774 15.5313
0.61908 15.572
0.62042 15.6121
